,bins,freq
63,6.362725450901804,0.004869141813755326
64,6.462925851703407,0.002434570906877663
65,6.56312625250501,0.0036518563603164943
66,6.663326653306614,0.005477784540474742
67,6.763527054108216,0.0036518563603164943
68,6.86372745490982,0.005477784540474742
69,6.9639278557114235,0.0036518563603164943
70,7.064128256513026,0.00426049908703591
71,7.164328657314629,0.0036518563603164943
72,7.264529058116233,0.00426049908703591
73,7.364729458917836,0.00426049908703591
74,7.4649298597194385,0.0030432136335970784
75,7.565130260521043,0.0036518563603164943
76,7.6653306613226455,0.0030432136335970784
77,7.765531062124248,0.0030432136335970784
78,7.865731462925853,0.0018259281801582471
79,7.965931863727455,0.005477784540474742
80,8.06613226452906,0.0036518563603164943
81,8.16633266533066,0.0012172854534388314
82,8.266533066132265,0.0030432136335970784
83,8.36673346693387,0.00426049908703591
84,8.46693386773547,0.0036518563603164943
85,8.567134268537075,0.00426049908703591
86,8.667334669338679,0.0030432136335970784
87,8.76753507014028,0.0030432136335970784
88,8.867735470941884,0.0030432136335970784
89,8.967935871743489,0.0018259281801582471
90,9.06813627254509,0.002434570906877663
91,9.168336673346694,0.004869141813755326
92,9.268537074148297,0.0036518563603164943
94,9.468937875751504,0.0012172854534388314
95,9.569138276553106,0.0030432136335970784
96,9.669338677354709,0.0030432136335970784
97,9.769539078156313,0.0018259281801582471
98,9.869739478957916,0.0030432136335970784
99,9.969939879759519,0.0030432136335970784
100,10.070140280561123,0.0006086427267194157
102,10.270541082164328,0.0012172854534388314
103,10.370741482965933,0.00426049908703591
104,10.470941883767535,0.0006086427267194157
105,10.571142284569138,0.0030432136335970784
106,10.671342685370742,0.0006086427267194157
108,10.871743486973948,0.0018259281801582471
109,10.971943887775552,0.0036518563603164943
110,11.072144288577155,0.0012172854534388314
111,11.172344689378757,0.0018259281801582471
112,11.272545090180362,0.0012172854534388314
113,11.372745490981965,0.002434570906877663
114,11.472945891783567,0.0030432136335970784
115,11.573146292585172,0.002434570906877663
116,11.673346693386772,0.0018259281801582471
117,11.773547094188377,0.0006086427267194157
118,11.873747494989981,0.0036518563603164943
119,11.973947895791582,0.0006086427267194157
120,12.074148296593187,0.0030432136335970784
121,12.174348697394791,0.0036518563603164943
122,12.274549098196392,0.0018259281801582471
123,12.374749498997996,0.00426049908703591
124,12.4749498997996,0.004869141813755326
125,12.575150300601202,0.0018259281801582471
127,12.77555110220441,0.0012172854534388314
128,12.875751503006011,0.002434570906877663
129,12.975951903807616,0.0006086427267194157
130,13.07615230460922,0.00426049908703591
132,13.276553106212425,0.0012172854534388314
133,13.37675350701403,0.0006086427267194157
134,13.47695390781563,0.0018259281801582471
135,13.577154308617235,0.0006086427267194157
136,13.67735470941884,0.0018259281801582471
137,13.77755511022044,0.0030432136335970784
138,13.877755511022045,0.0006086427267194157
139,13.97795591182365,0.0018259281801582471
140,14.07815631262525,0.0018259281801582471
141,14.178356713426854,0.0018259281801582471
142,14.278557114228457,0.0006086427267194157
143,14.37875751503006,0.0006086427267194157
144,14.478957915831664,0.0018259281801582471
145,14.579158316633267,0.0012172854534388314
146,14.67935871743487,0.0012172854534388314
148,14.879759519038076,0.0006086427267194157
149,14.97995991983968,0.0006086427267194157
150,15.080160320641284,0.0012172854534388314
151,15.180360721442886,0.0006086427267194157
153,15.380761523046093,0.0012172854534388314
154,15.480961923847696,0.0006086427267194157
155,15.581162324649299,0.0006086427267194157
156,15.681362725450903,0.0012172854534388314
157,15.781563126252506,0.0018259281801582471
158,15.881763527054108,0.0012172854534388314
159,15.981963927855713,0.0006086427267194157
160,16.082164328657313,0.0012172854534388314
161,16.182364729458918,0.0018259281801582471
163,16.382765531062127,0.0012172854534388314
164,16.482965931863728,0.0012172854534388314
165,16.583166332665332,0.0018259281801582471
166,16.683366733466933,0.0006086427267194157
167,16.783567134268537,0.0012172854534388314
168,16.88376753507014,0.0006086427267194157
169,16.983967935871746,0.0006086427267194157
170,17.084168336673347,0.0012172854534388314
173,17.384769539078157,0.0030432136335970784
174,17.48496993987976,0.0006086427267194157
176,17.685370741482966,0.0006086427267194157
177,17.78557114228457,0.0006086427267194157
178,17.88577154308617,0.0006086427267194157
179,17.985971943887776,0.0012172854534388314
180,18.08617234468938,0.0012172854534388314
181,18.18637274549098,0.0006086427267194157
182,18.286573146292586,0.0012172854534388314
183,18.386773547094187,0.0012172854534388314
184,18.48697394789579,0.0012172854534388314
185,18.587174348697395,0.0018259281801582471
186,18.687374749499,0.0012172854534388314
187,18.7875751503006,0.0006086427267194157
189,18.987975951903806,0.0006086427267194157
191,19.188376753507015,0.0006086427267194157
194,19.488977955911825,0.0006086427267194157
195,19.589178356713425,0.0012172854534388314
204,20.490981963927858,0.0006086427267194157
205,20.59118236472946,0.0006086427267194157
207,20.791583166332664,0.0018259281801582471
208,20.89178356713427,0.0006086427267194157
209,20.991983967935873,0.0006086427267194157
210,21.092184368737477,0.0012172854534388314
211,21.19238476953908,0.0006086427267194157
212,21.292585170340683,0.0006086427267194157
213,21.392785571142284,0.0012172854534388314
214,21.492985971943888,0.0018259281801582471
215,21.593186372745492,0.0012172854534388314
217,21.793587174348698,0.0012172854534388314
218,21.893787575150302,0.0006086427267194157
220,22.094188376753507,0.0006086427267194157
221,22.194388777555112,0.002434570906877663
227,22.79559118236473,0.0006086427267194157
228,22.895791583166336,0.0006086427267194157
229,22.995991983967937,0.0006086427267194157
230,23.096192384769537,0.0006086427267194157
233,23.39679358717435,0.0006086427267194157
235,23.597194388777556,0.0006086427267194157
236,23.697394789579157,0.0006086427267194157
237,23.79759519038076,0.0006086427267194157
241,24.198396793587175,0.0012172854534388314
245,24.59919839679359,0.0012172854534388314
248,24.899799599198396,0.0012172854534388314
249,25.0,0.0006086427267194157
260,26.102204408817634,0.0006086427267194157
263,26.402805611222448,0.0006086427267194157
267,26.803607214428858,0.0012172854534388314
268,26.903807615230463,0.0006086427267194157
269,27.004008016032067,0.0006086427267194157
275,27.605210420841686,0.0006086427267194157
282,28.306613226452907,0.0006086427267194157
289,29.008016032064127,0.0012172854534388314
292,29.30861723446894,0.0006086427267194157
295,29.609218436873746,0.0006086427267194157
300,30.110220440881765,0.0012172854534388314
315,31.613226452905813,0.0006086427267194157
316,31.713426853707418,0.0006086427267194157
326,32.71543086172345,0.0006086427267194157
334,33.51703406813627,0.0006086427267194157
335,33.61723446893788,0.0006086427267194157
337,33.81763527054109,0.0012172854534388314
340,34.118236472945895,0.0012172854534388314
343,34.4188376753507,0.0006086427267194157
348,34.91983967935872,0.0006086427267194157
356,35.721442885771545,0.0006086427267194157
361,36.22244488977956,0.0006086427267194157
364,36.52304609218437,0.0006086427267194157
366,36.72344689378758,0.0006086427267194157
371,37.2244488977956,0.0006086427267194157
396,39.72945891783567,0.0006086427267194157
400,40.13026052104209,0.0006086427267194157
406,40.7314629258517,0.0006086427267194157
412,41.33266533066133,0.0006086427267194157
442,44.33867735470942,0.0006086427267194157
497,49.8496993987976,0.0006086427267194157
498,49.949899799599194,0.005477784540474742
